MemberName,Message
AbuIlyaas,"The point about verification is indeed a valid one, as I'm sure we're all aware of the  ayah :    &quot;O you who believe! If a fasiq (liar - evil person) comes to you with a news, verify it, lest you should harm people in ignorance, and afterwards you become regretful for what you have done.&quot;  (al-Hujarat 49:6)"
AbuIlyaas,Does anyone have any experience with or knowledge of  Bulldog Broadband  ?
AbuIlyaas,"Quote:     Originally Posted by  HaduMoesa   Isn't the Saheeh International translation basically not an original work of translation, but an edited version of Muhsin Khan's &amp; Al-Hilali's work?     Their intro goes into detail about the approach they took in this translation (of meaning), where there is a lengthy discussion about the criticisms that have been raised about the Khan/Hilali publication, after which they wrote:  &quot;At length, we considered the possibility of editing the English text of The Noble Qur'an, but after some thought, decided that a thorough procedure involving systematic research would be more conducive to overall improvement.&quot; (p.ii)"
AbuIlyaas,"Here's another one from Yasir Birjas's threads on al-Maghrib:     Quote:     What would you say about hunting a flying animal, cook it, boil it or barbeque it while still alive i.e. without being slaughtered properly and you will still be eating halal food?"
AbuIlyaas,I only remember enough to be able to google and find the quote I'm looking for. I watched most of these about ten years ago but script extracts are online. I don't consider myself to be a  hafizh  of the Simpsons.
AbuIlyaas,Are we talking left foot in right ear or right foot in right ear? Because if its the former then I think I'm in for a chance and could enter next year. If it's the latter then that's just plain weird.
AbuIlyaas,"His argument or opinions may be offensive but it is possible to rebutt them without naming calling and the like.  Like, for example, this:    Quote:     Originally Posted by  UmmKhubayb   #I will sacrifice my wealth, life, and comfort for the liberty of my nation and people.  Allah says in the Qur'aan:  &quot;&quot;Say ( O Muhammad ) my worship and my sacrifice and my living and my dying are for Allah, Lord of the Worlds.&quot;  # I am a Servant of God, and as God needs no service, but serving his creation is serving him, I promise to serve humanity in the name of God.  Is praying 5 times a day serving Allah, or his creation? Because if Allah does not need serving, and the prayers are not serving creation, would you say that Muslims do not need to pray?  #  I promise to refrain from violence and from taking revenge.  Erm, so does this oath abrogate the verses of Jihaad in the Qur'aan?         I'm editing your post again because the rules (which are down at the moment) were updated some time ago to include asterisks. See the announcement section for more details  here ."
AbuIlyaas,"Quote:     Originally Posted by  Mujaheedah_18      uhmm am I not allowed to participate or something? I cant seem to play it =/          Pff!? No idea, perhaps the audio hosting site was busy and the clips weren't playing properly."
AbuIlyaas,"Not for me, when you changed servers it got blocked by my employer's filter."
AbuIlyaas,Welcome to our forum.
AbuIlyaas,Did you have any problems burning DVDs off with it? I went to amazon and a couple of the reviewers were complaining it wasn't very good for burning the DVDs after you've edited them.
AbuIlyaas,"Plus, I don't know why but, this colour scheme makes me feel like I'm in a hospital and the previous blue one like I was in the navy. I like the green feel we had, reminds me of open fields and summery orchards.  (Hmm, maybe I should get a job naming paint colours for Dulux)"
AbuIlyaas,"al-hamdu lillah,  'MENT' recently got prosecuted. I assume he was [partly] responsible for the variations of Elamental, Mental Elamental, Ment, etc.   He got a 5 year ASBO banning him from non-public areas of the tube plus ?65 worth of various fines. He was caught, amongst other things, scratching 'Ment' on a train window. That's the kind of talentless stuff that I dislike!  I think I've got some Banksy work next to my street, there are rat silhouhettes stuck on these traffic cone things (they're not traffic cones but I've forgotten their names. It's a hip height white box, with yellow sides, a blue keep right arrow, a light inside, and they sit on little islands) with each cone also having an ascending number on it.   I haven't followed them yet but I'm guessing there'll be something at the end of the trail."
AbuIlyaas,Shaykh Isam has also answered this question from the perspective of a sister as well. Please refer to this thread:   http://talk.islamicnetwork.com/showthread.php?t=6196
AbuIlyaas,"Putting aside the criticism of it for a moment, is anyone actually going to the JIMAS conference this year?"
AbuIlyaas,"But it's weird it doesn't look like that at home, it's nice and dinky in size. If I'd known it was putting such a huge thing up on displayed I'd have sorted it days ago.  And even now I'm trying another post and it's making the two photos I'm including look tiny.    It's like I've got no idea what size it'll decide to make my pics when I submit them."
AbuIlyaas,"Other moments:   *   Pride  3  has two class moments:   - The commentary on the Emanuel Yarbrough vs Daijyu Takase fight. Emanuel (who also appeared in UFC 3) is a 600lb Sumo Wrestler. Daijyu Takase is this 170lb Japanese guy. The commentary by Bas Ruten and Steven Qyadros during the fight is just plain hilarious.   - There is another funny moment for me in this event, during the Gary Goodridge v Amir Rahnavardi fight, the commentator Steven Quadros accidently mentions who is going to win the fight. Bas the other commentator says in reply, &quot;er ... they'll have to edit that, because we're right here man!&quot; i.e. they were dubbing the commentary after the fight not that it was a fixed fight.    * In UFC 43 , Randy Couture beats Chuck Liddel for the interim Light Heavy Weight belt. Eddie Bravo interviews him in the ring. He's full of praise for Randy, &quot;Well Randy you've beat Chuck now ...&quot; etc. Randy is reall happy. Then Eddie concludes the interview by saying to Randy &quot;Congratulations Chuck!&quot; There is this really funny exchange of looks as Randy looks at Eddie and you can just see the expression on his face &quot;my name's Randy not Chuck.&quot; While there is a flash of realisation on Eddie's face as and he quickly just turns to the camera and does this &quot;make some noise&quot; bit to cover his mistake.   * Pride 2000 Grand Prix:  There is another classic moment that is supposed to very funny when Mark Coleman wins the Pride 2000 Grand Prix. I've only seen the opening rounds and haven't got a copy of the finals yet. When he wins he's supposed to jump on the ropes in celebration but he falls really badly instead, it's supposed to be a howler.   To NaseehaMan: Nice technique, but I won't be using it myself, ouch!"
